TWTR (TWITTER INC),33.06,-0.55,
Feb 18 2018 @ 14:55 ET,Bid,33.05,Ask,33.06,Size,0x0,Vol,27900974,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Feb 20.00 (TWTR1816B20-X),13.00,-0.31,13.00,13.10,3,1620,18 Feb 20.00 (TWTR1816N20-X),0.03,0.0,0.0,0.06,0,3787,
18 Feb 20.00 (TWTR1816B20-Y),11.38,0.0,12.70,13.10,0,1620,18 Feb 20.00 (TWTR1816N20-Y),0.07,0.0,0.0,0.09,0,3787,
18 Feb 20.50 (TWTR1816B20.5),13.00,0.0,12.50,12.60,0,78,18 Feb 20.50 (TWTR1816N20.5),0.01,0.0,0.0,0.02,0,1078,
18 Feb 20.50 (TWTR1816B20.5-3),2.88,0.0,12.30,12.60,0,78,18 Feb 20.50 (TWTR1816N20.5-3),0.01,0.0,0.0,0.02,0,1078,
18 Feb 20.50 (TWTR1816B20.5-4),0.0,0.0,12.20,12.60,0,78,18 Feb 20.50 (TWTR1816N20.5-4),0.17,0.0,0.0,0.02,0,1078,
18 Feb 20.50 (TWTR1816B20.5-8),0.0,0.0,12.05,12.85,0,78,18 Feb 20.50 (TWTR1816N20.5-8),0.09,0.0,0.0,0.11,0,1078,
18 Feb 20.50 (TWTR1816B20.5-A),0.0,0.0,12.05,12.85,0,78,18 Feb 20.50 (TWTR1816N20.5-A),0.02,0.0,0.0,0.10,0,1078,
18 Feb 20.50 (TWTR1816B20.5-B),0.0,0.0,12.25,12.85,0,78,18 Feb 20.50 (TWTR1816N20.5-B),0.67,0.0,0.0,0.02,0,1078,
18 Feb 20.50 (TWTR1816B20.5-E),13.00,0.0,12.30,12.70,0,78,18 Feb 20.50 (TWTR1816N20.5-E),0.02,0.0,0.0,0.03,0,1078,
18 Feb 20.50 (TWTR1816B20.5-I),3.00,0.0,12.50,12.60,0,78,18 Feb 20.50 (TWTR1816N20.5-I),0.01,0.0,0.0,0.02,0,1078,
18 Feb 20.50 (TWTR1816B20.5-J),0.0,0.0,12.30,12.70,0,78,18 Feb 20.50 (TWTR1816N20.5-J),0.0,0.0,0.0,0.02,0,1078,
18 Feb 20.50 (TWTR1816B20.5-K),0.0,0.0,10.40,15.00,0,78,18 Feb 20.50 (TWTR1816N20.5-K),0.0,0.0,0.0,5.00,0,1078,
18 Feb 20.50 (TWTR1816B20.5-O),11.80,0.0,12.50,12.60,0,78,18 Feb 20.50 (TWTR1816N20.5-O),0.30,0.0,0.0,0.02,0,1078,
18 Feb 20.50 (TWTR1816B20.5-OG),12.15,0.0,12.25,12.60,0,78,18 Feb 20.50 (TWTR1816N20.5-OG),0.01,0.0,0.0,0.02,0,1078,
18 Feb 20.50 (TWTR1816B20.5-P),12.80,0.0,12.40,12.70,0,78,18 Feb 20.50 (TWTR1816N20.5-P),0.01,0.0,0.0,0.02,0,1078,
18 Feb 20.50 (TWTR1816B20.5-S),6.60,0.0,12.50,12.60,0,78,18 Feb 20.50 (TWTR1816N20.5-S),0.01,0.0,0.0,0.02,0,1078,
18 Feb 20.50 (TWTR1816B20.5-X),0.0,0.0,12.30,12.70,0,78,18 Feb 20.50 (TWTR1816N20.5-X),0.01,0.0,0.0,0.03,0,1078,
18 Feb 20.50 (TWTR1816B20.5-Y),0.0,0.0,12.20,12.85,0,78,18 Feb 20.50 (TWTR1816N20.5-Y),0.01,0.0,0.0,0.10,0,1078,
18 Feb 21.00 (TWTR1816B21),12.05,-0.73,12.00,12.10,12,1023,18 Feb 21.00 (TWTR1816N21),0.01,0.0,0.0,0.02,13,5729,
18 Feb 21.00 (TWTR1816B21-3),10.05,0.0,12.00,12.10,0,1023,18 Feb 21.00 (TWTR1816N21-3),0.04,0.0,0.0,0.02,0,5729,
18 Feb 21.00 (TWTR1816B21-4),12.05,+1.60,12.00,12.10,7,1023,18 Feb 21.00 (TWTR1816N21-4),0.05,0.0,0.0,0.02,0,5729,
18 Feb 21.00 (TWTR1816B21-8),11.95,+1.27,12.00,12.10,1,1023,18 Feb 21.00 (TWTR1816N21-8),0.01,0.0,0.0,0.11,8,5729,
18 Feb 21.00 (TWTR1816B21-A),10.05,0.0,11.70,12.10,0,1023,18 Feb 21.00 (TWTR1816N21-A),0.12,0.0,0.0,0.10,0,5729,
18 Feb 21.00 (TWTR1816B21-B),3.13,0.0,11.75,12.10,0,1023,18 Feb 21.00 (TWTR1816N21-B),0.03,0.0,0.0,0.02,0,5729,
18 Feb 21.00 (TWTR1816B21-E),12.78,0.0,12.00,12.10,0,1023,18 Feb 21.00 (TWTR1816N21-E),0.01,0.0,0.0,0.03,5,5729,
18 Feb 21.00 (TWTR1816B21-I),12.85,0.0,12.00,12.10,0,1023,18 Feb 21.00 (TWTR1816N21-I),0.03,0.0,0.0,0.03,0,5729,
18 Feb 21.00 (TWTR1816B21-J),0.0,0.0,12.00,12.10,0,1023,18 Feb 21.00 (TWTR1816N21-J),0.03,0.0,0.0,0.02,0,5729,
18 Feb 21.00 (TWTR1816B21-K),10.05,0.0,12.00,12.10,0,1023,18 Feb 21.00 (TWTR1816N21-K),0.52,0.0,0.0,5.00,0,5729,
18 Feb 21.00 (TWTR1816B21-O),12.50,0.0,12.00,12.10,0,1023,18 Feb 21.00 (TWTR1816N21-O),0.01,0.0,0.0,0.02,0,5729,
18 Feb 21.00 (TWTR1816B21-OG),12.80,0.0,11.75,12.10,0,1023,18 Feb 21.00 (TWTR1816N21-OG),0.12,0.0,0.0,0.02,0,5729,
18 Feb 21.00 (TWTR1816B21-P),10.05,0.0,11.95,12.10,0,1023,18 Feb 21.00 (TWTR1816N21-P),0.01,0.0,0.0,0.02,0,5729,
18 Feb 21.00 (TWTR1816B21-S),12.30,+2.25,12.00,12.10,3,1023,18 Feb 21.00 (TWTR1816N21-S),0.01,0.0,0.0,0.03,0,5729,
18 Feb 21.00 (TWTR1816B21-X),11.95,-1.20,12.00,12.10,1,1023,18 Feb 21.00 (TWTR1816N21-X),0.02,0.0,0.0,0.03,0,5729,
18 Feb 21.00 (TWTR1816B21-Y),2.55,0.0,12.00,12.10,0,1023,18 Feb 21.00 (TWTR1816N21-Y),0.04,0.0,0.0,0.10,0,5729,
18 Feb 21.50 (TWTR1816B21.5),12.25,0.0,11.50,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5),0.01,0.0,0.0,0.01,0,5867,
18 Feb 21.50 (TWTR1816B21.5-3),2.24,0.0,11.50,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-3),0.17,0.0,0.0,0.03,0,5867,
18 Feb 21.50 (TWTR1816B21.5-4),0.0,0.0,11.50,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-4),0.16,0.0,0.0,0.09,0,5867,
18 Feb 21.50 (TWTR1816B21.5-8),2.94,0.0,11.50,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-8),0.04,0.0,0.0,0.09,0,5867,
18 Feb 21.50 (TWTR1816B21.5-A),4.80,0.0,11.25,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-A),0.20,0.0,0.0,0.09,0,5867,
18 Feb 21.50 (TWTR1816B21.5-B),0.0,0.0,11.25,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-B),0.66,0.0,0.0,0.09,0,5867,
18 Feb 21.50 (TWTR1816B21.5-E),12.25,0.0,11.50,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-E),0.01,0.0,0.0,0.04,0,5867,
18 Feb 21.50 (TWTR1816B21.5-I),3.85,0.0,11.50,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-I),0.01,0.0,0.0,0.03,0,5867,
18 Feb 21.50 (TWTR1816B21.5-J),0.0,0.0,11.50,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-J),0.92,0.0,0.0,0.09,0,5867,
18 Feb 21.50 (TWTR1816B21.5-K),0.0,0.0,11.50,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-K),0.0,0.0,0.0,5.00,0,5867,
18 Feb 21.50 (TWTR1816B21.5-O),4.75,0.0,11.50,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-O),0.01,0.0,0.0,0.01,0,5867,
18 Feb 21.50 (TWTR1816B21.5-OG),2.20,0.0,11.25,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-OG),0.03,0.0,0.0,0.09,0,5867,
18 Feb 21.50 (TWTR1816B21.5-P),10.55,0.0,11.45,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-P),0.01,0.0,0.0,0.03,0,5867,
18 Feb 21.50 (TWTR1816B21.5-S),3.05,0.0,11.50,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-S),0.17,0.0,0.0,0.03,0,5867,
18 Feb 21.50 (TWTR1816B21.5-X),9.50,0.0,11.50,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-X),0.01,0.0,0.0,0.04,0,5867,
18 Feb 21.50 (TWTR1816B21.5-Y),1.90,0.0,11.50,11.60,0,129,18 Feb 21.50 (TWTR1816N21.5-Y),0.17,0.0,0.0,0.09,0,5867,
18 Feb 22.00 (TWTR1816B22),11.05,-0.50,11.00,11.10,80,1613,18 Feb 22.00 (TWTR1816N22),0.02,+0.01,0.0,0.02,3,8881,
18 Feb 22.00 (TWTR1816B22-3),11.95,0.0,11.00,11.10,0,1613,18 Feb 22.00 (TWTR1816N22-3),0.02,0.0,0.0,0.02,0,8881,
18 Feb 22.00 (TWTR1816B22-4),11.12,-0.50,10.70,11.10,2,1613,18 Feb 22.00 (TWTR1816N22-4),0.03,0.0,0.0,0.02,0,8881,
18 Feb 22.00 (TWTR1816B22-8),11.06,-0.66,11.00,11.10,7,1613,18 Feb 22.00 (TWTR1816N22-8),0.02,+0.01,0.0,0.10,3,8881,
18 Feb 22.00 (TWTR1816B22-A),11.05,+0.35,11.00,11.10,3,1613,18 Feb 22.00 (TWTR1816N22-A),0.03,0.0,0.0,0.02,0,8881,
18 Feb 22.00 (TWTR1816B22-B),11.03,+1.39,10.75,11.10,1,1613,18 Feb 22.00 (TWTR1816N22-B),0.01,0.0,0.0,0.02,0,8881,
18 Feb 22.00 (TWTR1816B22-E),11.05,-0.48,11.00,11.10,31,1613,18 Feb 22.00 (TWTR1816N22-E),0.01,0.0,0.0,0.03,0,8881,
18 Feb 22.00 (TWTR1816B22-I),10.80,0.0,11.00,11.10,0,1613,18 Feb 22.00 (TWTR1816N22-I),0.02,0.0,0.0,0.02,0,8881,
18 Feb 22.00 (TWTR1816B22-J),8.45,0.0,11.00,11.10,0,1613,18 Feb 22.00 (TWTR1816N22-J),0.03,0.0,0.0,0.02,0,8881,
18 Feb 22.00 (TWTR1816B22-K),3.70,0.0,11.00,11.10,0,1613,18 Feb 22.00 (TWTR1816N22-K),0.18,0.0,0.0,5.00,0,8881,
18 Feb 22.00 (TWTR1816B22-O),11.10,+0.10,11.00,11.10,21,1613,18 Feb 22.00 (TWTR1816N22-O),0.01,0.0,0.0,0.02,0,8881,
18 Feb 22.00 (TWTR1816B22-OG),11.10,-0.45,10.75,11.10,2,1613,18 Feb 22.00 (TWTR1816N22-OG),0.02,0.0,0.0,0.02,0,8881,
18 Feb 22.00 (TWTR1816B22-P),11.75,0.0,10.95,11.10,0,1613,18 Feb 22.00 (TWTR1816N22-P),0.01,0.0,0.0,0.02,0,8881,
18 Feb 22.00 (TWTR1816B22-S),11.00,-1.20,11.00,11.10,10,1613,18 Feb 22.00 (TWTR1816N22-S),0.01,0.0,0.0,0.02,0,8881,
18 Feb 22.00 (TWTR1816B22-X),11.05,+1.65,11.00,11.10,3,1613,18 Feb 22.00 (TWTR1816N22-X),0.02,0.0,0.0,0.03,0,8881,
18 Feb 22.00 (TWTR1816B22-Y),4.25,0.0,11.00,11.10,0,1613,18 Feb 22.00 (TWTR1816N22-Y),0.01,0.0,0.0,0.10,0,8881,
18 Feb 22.50 (TWTR1816B22.5),10.57,-0.38,10.50,10.60,8,458,18 Feb 22.50 (TWTR1816N22.5),0.01,0.0,0.0,0.02,0,16619,
18 Feb 22.50 (TWTR1816B22.5-3),10.39,+1.69,10.45,10.60,6,458,18 Feb 22.50 (TWTR1816N22.5-3),0.03,0.0,0.0,0.03,0,16619,
18 Feb 22.50 (TWTR1816B22.5-4),10.40,0.0,8.40,10.60,0,458,18 Feb 22.50 (TWTR1816N22.5-4),0.02,0.0,0.0,2.13,0,16619,
18 Feb 22.50 (TWTR1816B22.5-8),8.80,0.0,10.50,10.60,0,458,18 Feb 22.50 (TWTR1816N22.5-8),0.03,0.0,0.0,0.10,0,16619,
18 Feb 22.50 (TWTR1816B22.5-A),8.75,0.0,8.40,10.60,0,458,18 Feb 22.50 (TWTR1816N22.5-A),0.03,0.0,0.0,0.02,0,16619,
18 Feb 22.50 (TWTR1816B22.5-B),10.57,+6.02,8.40,13.00,2,458,18 Feb 22.50 (TWTR1816N22.5-B),0.27,0.0,0.0,0.10,0,16619,
18 Feb 22.50 (TWTR1816B22.5-E),8.18,0.0,10.50,10.60,0,458,18 Feb 22.50 (TWTR1816N22.5-E),0.01,0.0,0.0,0.03,0,16619,
18 Feb 22.50 (TWTR1816B22.5-I),10.50,0.0,10.50,10.60,0,458,18 Feb 22.50 (TWTR1816N22.5-I),0.03,0.0,0.0,0.02,0,16619,
18 Feb 22.50 (TWTR1816B22.5-J),0.0,0.0,10.35,10.60,0,458,18 Feb 22.50 (TWTR1816N22.5-J),0.28,0.0,0.0,0.10,0,16619,
18 Feb 22.50 (TWTR1816B22.5-K),10.40,0.0,10.50,10.60,0,458,18 Feb 22.50 (TWTR1816N22.5-K),0.0,0.0,0.0,5.00,0,16619,
18 Feb 22.50 (TWTR1816B22.5-O),9.05,0.0,10.50,10.60,0,458,18 Feb 22.50 (TWTR1816N22.5-O),0.02,0.0,0.0,0.02,0,16619,
18 Feb 22.50 (TWTR1816B22.5-OG),3.70,0.0,8.05,13.05,0,458,18 Feb 22.50 (TWTR1816N22.5-OG),0.03,0.0,0.0,0.02,0,16619,
18 Feb 22.50 (TWTR1816B22.5-P),10.95,0.0,10.40,10.60,0,458,18 Feb 22.50 (TWTR1816N22.5-P),0.01,0.0,0.0,0.02,0,16619,
18 Feb 22.50 (TWTR1816B22.5-S),9.60,0.0,10.50,10.60,0,458,18 Feb 22.50 (TWTR1816N22.5-S),0.02,0.0,0.0,0.02,0,16619,
18 Feb 22.50 (TWTR1816B22.5-X),9.81,0.0,10.50,10.60,0,458,18 Feb 22.50 (TWTR1816N22.5-X),0.02,0.0,0.0,0.03,0,16619,
18 Feb 22.50 (TWTR1816B22.5-Y),0.0,0.0,10.50,10.60,0,458,18 Feb 22.50 (TWTR1816N22.5-Y),0.29,0.0,0.0,5.00,0,16619,
18 Feb 23.00 (TWTR1816B23),10.00,-0.64,10.00,10.10,22,2018,18 Feb 23.00 (TWTR1816N23),0.01,-0.02,0.0,0.01,8,13074,
18 Feb 23.00 (TWTR1816B23-3),10.11,+1.53,10.00,10.10,10,2018,18 Feb 23.00 (TWTR1816N23-3),0.03,0.0,0.0,0.05,0,13074,
18 Feb 23.00 (TWTR1816B23-4),10.06,+1.81,10.00,10.10,1,2018,18 Feb 23.00 (TWTR1816N23-4),0.05,0.0,0.0,2.13,0,13074,
18 Feb 23.00 (TWTR1816B23-8),10.08,-0.03,10.00,10.10,1,2018,18 Feb 23.00 (TWTR1816N23-8),0.02,0.0,0.0,0.10,3,13074,
18 Feb 23.00 (TWTR1816B23-A),11.70,0.0,7.90,10.10,0,2018,18 Feb 23.00 (TWTR1816N23-A),0.02,0.0,0.0,0.10,0,13074,
18 Feb 23.00 (TWTR1816B23-B),10.03,-0.37,7.90,12.50,2,2018,18 Feb 23.00 (TWTR1816N23-B),0.01,0.0,0.0,0.10,0,13074,
18 Feb 23.00 (TWTR1816B23-E),10.00,-0.64,10.00,10.10,3,2018,18 Feb 23.00 (TWTR1816N23-E),0.03,0.0,0.0,0.06,0,13074,
18 Feb 23.00 (TWTR1816B23-I),10.10,-0.15,10.00,10.10,1,2018,18 Feb 23.00 (TWTR1816N23-I),0.02,0.0,0.0,0.01,0,13074,
18 Feb 23.00 (TWTR1816B23-J),11.30,0.0,10.00,10.10,0,2018,18 Feb 23.00 (TWTR1816N23-J),0.01,0.0,0.0,0.10,0,13074,
18 Feb 23.00 (TWTR1816B23-K),2.60,0.0,10.00,12.50,0,2018,18 Feb 23.00 (TWTR1816N23-K),0.75,0.0,0.0,5.00,0,13074,
18 Feb 23.00 (TWTR1816B23-O),9.90,-1.10,10.00,10.10,4,2018,18 Feb 23.00 (TWTR1816N23-O),0.01,0.0,0.0,0.01,0,13074,
18 Feb 23.00 (TWTR1816B23-OG),9.00,0.0,7.70,12.70,0,2018,18 Feb 23.00 (TWTR1816N23-OG),0.01,0.0,0.0,0.01,0,13074,
18 Feb 23.00 (TWTR1816B23-P),10.35,0.0,9.95,10.10,0,2018,18 Feb 23.00 (TWTR1816N23-P),0.01,0.0,0.0,0.01,0,13074,
18 Feb 23.00 (TWTR1816B23-S),10.30,0.0,10.00,10.10,0,2018,18 Feb 23.00 (TWTR1816N23-S),0.02,0.0,0.0,0.01,0,13074,
18 Feb 23.00 (TWTR1816B23-X),8.19,0.0,10.00,10.10,0,2018,18 Feb 23.00 (TWTR1816N23-X),0.01,-0.01,0.0,0.06,5,13074,
18 Feb 23.00 (TWTR1816B23-Y),7.75,0.0,10.00,12.50,0,2018,18 Feb 23.00 (TWTR1816N23-Y),0.40,0.0,0.0,5.00,0,13074,
18 Feb 23.50 (TWTR1816B23.5),9.45,-0.71,9.50,9.60,11,5900,18 Feb 23.50 (TWTR1816N23.5),0.03,0.0,0.0,0.02,0,8434,
18 Feb 23.50 (TWTR1816B23.5-3),9.26,+6.39,9.50,9.60,10,5900,18 Feb 23.50 (TWTR1816N23.5-3),0.02,0.0,0.0,0.02,0,8434,
18 Feb 23.50 (TWTR1816B23.5-4),8.00,0.0,9.50,9.60,0,5900,18 Feb 23.50 (TWTR1816N23.5-4),0.04,0.0,0.0,0.02,0,8434,
18 Feb 23.50 (TWTR1816B23.5-8),6.95,0.0,9.50,9.60,0,5900,18 Feb 23.50 (TWTR1816N23.5-8),0.39,0.0,0.0,0.10,0,8434,
18 Feb 23.50 (TWTR1816B23.5-A),9.26,0.0,9.20,9.60,0,5900,18 Feb 23.50 (TWTR1816N23.5-A),0.50,0.0,0.0,0.10,0,8434,
18 Feb 23.50 (TWTR1816B23.5-B),3.20,0.0,9.25,9.60,0,5900,18 Feb 23.50 (TWTR1816N23.5-B),0.49,0.0,0.0,0.02,0,8434,
18 Feb 23.50 (TWTR1816B23.5-E),10.16,0.0,9.50,9.60,0,5900,18 Feb 23.50 (TWTR1816N23.5-E),0.02,0.0,0.0,0.04,0,8434,
18 Feb 23.50 (TWTR1816B23.5-I),6.75,0.0,9.50,9.60,0,5900,18 Feb 23.50 (TWTR1816N23.5-I),0.04,0.0,0.0,0.02,0,8434,
18 Feb 23.50 (TWTR1816B23.5-J),3.20,0.0,9.50,9.60,0,5900,18 Feb 23.50 (TWTR1816N23.5-J),0.0,0.0,0.0,0.02,0,8434,
18 Feb 23.50 (TWTR1816B23.5-K),3.65,0.0,9.50,9.60,0,5900,18 Feb 23.50 (TWTR1816N23.5-K),0.0,0.0,0.0,5.00,0,8434,
18 Feb 23.50 (TWTR1816B23.5-O),9.45,-1.35,9.50,9.60,1,5900,18 Feb 23.50 (TWTR1816N23.5-O),0.03,0.0,0.0,0.02,0,8434,
18 Feb 23.50 (TWTR1816B23.5-OG),8.20,0.0,9.25,9.60,0,5900,18 Feb 23.50 (TWTR1816N23.5-OG),0.45,0.0,0.0,0.02,0,8434,
18 Feb 23.50 (TWTR1816B23.5-P),10.80,0.0,9.45,9.60,0,5900,18 Feb 23.50 (TWTR1816N23.5-P),0.01,0.0,0.0,0.02,0,8434,
18 Feb 23.50 (TWTR1816B23.5-S),10.80,0.0,9.50,9.60,0,5900,18 Feb 23.50 (TWTR1816N23.5-S),0.07,0.0,0.0,0.02,0,8434,
18 Feb 23.50 (TWTR1816B23.5-X),9.65,0.0,9.50,9.60,0,5900,18 Feb 23.50 (TWTR1816N23.5-X),0.01,0.0,0.0,0.04,0,8434,
18 Feb 23.50 (TWTR1816B23.5-Y),7.40,0.0,9.15,9.60,0,5900,18 Feb 23.50 (TWTR1816N23.5-Y),0.55,0.0,0.0,0.10,0,8434,
18 Feb 24.00 (TWTR1816B24),9.13,-0.35,9.00,9.10,217,8053,18 Feb 24.00 (TWTR1816N24),0.01,0.0,0.0,0.01,0,6070,
18 Feb 24.00 (TWTR1816B24-3),9.20,-0.45,9.00,9.10,2,8053,18 Feb 24.00 (TWTR1816N24-3),0.03,0.0,0.0,0.05,0,6070,
18 Feb 24.00 (TWTR1816B24-4),9.15,-0.50,9.00,11.50,1,8053,18 Feb 24.00 (TWTR1816N24-4),0.09,0.0,0.0,2.13,0,6070,
18 Feb 24.00 (TWTR1816B24-8),9.04,-0.44,9.00,9.10,42,8053,18 Feb 24.00 (TWTR1816N24-8),0.04,0.0,0.0,0.14,0,6070,
18 Feb 24.00 (TWTR1816B24-A),9.65,0.0,9.00,9.10,0,8053,18 Feb 24.00 (TWTR1816N24-A),0.02,0.0,0.0,0.13,0,6070,
18 Feb 24.00 (TWTR1816B24-B),9.15,-0.01,6.90,11.50,25,8053,18 Feb 24.00 (TWTR1816N24-B),0.02,0.0,0.0,4.50,0,6070,
18 Feb 24.00 (TWTR1816B24-E),9.13,-0.52,9.00,9.10,26,8053,18 Feb 24.00 (TWTR1816N24-E),0.01,0.0,0.0,0.03,0,6070,
18 Feb 24.00 (TWTR1816B24-I),8.95,-0.65,9.00,9.10,6,8053,18 Feb 24.00 (TWTR1816N24-I),0.07,0.0,0.0,0.04,0,6070,
18 Feb 24.00 (TWTR1816B24-J),8.75,-0.90,9.00,9.20,20,8053,18 Feb 24.00 (TWTR1816N24-J),0.96,0.0,0.0,0.10,0,6070,
18 Feb 24.00 (TWTR1816B24-K),2.97,0.0,9.00,9.10,0,8053,18 Feb 24.00 (TWTR1816N24-K),0.0,0.0,0.0,5.00,0,6070,
18 Feb 24.00 (TWTR1816B24-O),9.10,-0.55,9.00,9.10,22,8053,18 Feb 24.00 (TWTR1816N24-O),0.03,0.0,0.0,0.01,0,6070,
18 Feb 24.00 (TWTR1816B24-OG),9.10,-0.55,6.60,9.50,25,8053,18 Feb 24.00 (TWTR1816N24-OG),0.04,0.0,0.0,2.13,0,6070,
18 Feb 24.00 (TWTR1816B24-P),9.30,-0.10,9.00,9.10,5,8053,18 Feb 24.00 (TWTR1816N24-P),0.01,0.0,0.0,0.01,0,6070,
18 Feb 24.00 (TWTR1816B24-S),9.05,-0.60,9.00,9.10,6,8053,18 Feb 24.00 (TWTR1816N24-S),0.03,0.0,0.0,0.01,0,6070,
18 Feb 24.00 (TWTR1816B24-X),9.10,-0.85,9.00,9.20,37,8053,18 Feb 24.00 (TWTR1816N24-X),0.02,0.0,0.0,0.02,0,6070,
18 Feb 24.00 (TWTR1816B24-Y),9.60,0.0,6.50,9.10,0,8053,18 Feb 24.00 (TWTR1816N24-Y),0.02,0.0,0.0,5.00,0,6070,
18 Feb 24.50 (TWTR1816B24.5),9.12,0.0,8.50,8.60,0,711,18 Feb 24.50 (TWTR1816N24.5),0.01,0.0,0.0,0.01,0,8675,
18 Feb 24.50 (TWTR1816B24.5-3),8.65,0.0,8.50,8.70,0,711,18 Feb 24.50 (TWTR1816N24.5-3),0.03,0.0,0.0,0.05,0,8675,
18 Feb 24.50 (TWTR1816B24.5-4),6.80,0.0,8.50,11.00,0,711,18 Feb 24.50 (TWTR1816N24.5-4),0.09,0.0,0.0,2.13,0,8675,
18 Feb 24.50 (TWTR1816B24.5-8),7.15,0.0,8.50,11.00,0,711,18 Feb 24.50 (TWTR1816N24.5-8),0.01,0.0,0.0,0.75,0,8675,
18 Feb 24.50 (TWTR1816B24.5-A),6.80,0.0,8.50,10.70,0,711,18 Feb 24.50 (TWTR1816N24.5-A),0.85,0.0,0.0,2.13,0,8675,
18 Feb 24.50 (TWTR1816B24.5-B),9.12,0.0,6.40,11.00,0,711,18 Feb 24.50 (TWTR1816N24.5-B),0.06,0.0,0.0,4.50,0,8675,
18 Feb 24.50 (TWTR1816B24.5-E),9.50,0.0,8.50,8.60,0,711,18 Feb 24.50 (TWTR1816N24.5-E),0.03,0.0,0.0,0.06,0,8675,
18 Feb 24.50 (TWTR1816B24.5-I),2.85,0.0,8.50,8.60,0,711,18 Feb 24.50 (TWTR1816N24.5-I),0.03,0.0,0.0,0.01,0,8675,
18 Feb 24.50 (TWTR1816B24.5-J),3.15,0.0,8.50,8.70,0,711,18 Feb 24.50 (TWTR1816N24.5-J),1.36,0.0,0.0,0.09,0,8675,
18 Feb 24.50 (TWTR1816B24.5-K),2.87,0.0,8.50,11.00,0,711,18 Feb 24.50 (TWTR1816N24.5-K),1.33,0.0,0.0,5.00,0,8675,
18 Feb 24.50 (TWTR1816B24.5-O),7.40,0.0,8.50,8.60,0,711,18 Feb 24.50 (TWTR1816N24.5-O),0.02,0.0,0.0,0.01,0,8675,
18 Feb 24.50 (TWTR1816B24.5-OG),8.45,0.0,6.35,11.35,0,711,18 Feb 24.50 (TWTR1816N24.5-OG),0.05,0.0,0.0,0.01,0,8675,
18 Feb 24.50 (TWTR1816B24.5-P),9.35,0.0,8.45,8.70,0,711,18 Feb 24.50 (TWTR1816N24.5-P),0.01,0.0,0.0,0.01,0,8675,
18 Feb 24.50 (TWTR1816B24.5-S),8.50,0.0,8.50,8.60,0,711,18 Feb 24.50 (TWTR1816N24.5-S),0.01,0.0,0.0,0.01,0,8675,
18 Feb 24.50 (TWTR1816B24.5-X),9.26,0.0,8.50,8.60,0,711,18 Feb 24.50 (TWTR1816N24.5-X),0.08,0.0,0.0,0.06,0,8675,
18 Feb 24.50 (TWTR1816B24.5-Y),3.10,0.0,8.50,11.00,0,711,18 Feb 24.50 (TWTR1816N24.5-Y),0.08,0.0,0.0,5.00,0,8675,
18 Feb 25.00 (TWTR1816B25),8.05,-0.58,8.00,8.10,501,17224,18 Feb 25.00 (TWTR1816N25),0.01,0.0,0.0,0.01,0,5740,
18 Feb 25.00 (TWTR1816B25-3),8.10,+0.02,8.00,8.10,201,17224,18 Feb 25.00 (TWTR1816N25-3),0.02,0.0,0.0,0.05,0,5740,
18 Feb 25.00 (TWTR1816B25-4),8.16,-0.50,8.00,10.50,50,17224,18 Feb 25.00 (TWTR1816N25-4),0.08,0.0,0.0,2.13,0,5740,
18 Feb 25.00 (TWTR1816B25-8),8.11,-0.59,8.00,8.10,5,17224,18 Feb 25.00 (TWTR1816N25-8),0.02,0.0,0.0,4.80,0,5740,
18 Feb 25.00 (TWTR1816B25-A),7.56,0.0,8.00,8.10,0,17224,18 Feb 25.00 (TWTR1816N25-A),0.07,0.0,0.0,2.13,0,5740,
18 Feb 25.00 (TWTR1816B25-B),7.82,-0.87,5.90,10.50,15,17224,18 Feb 25.00 (TWTR1816N25-B),0.05,0.0,0.0,4.50,0,5740,
18 Feb 25.00 (TWTR1816B25-E),8.13,-0.53,8.00,8.10,23,17224,18 Feb 25.00 (TWTR1816N25-E),0.01,0.0,0.0,0.01,0,5740,
18 Feb 25.00 (TWTR1816B25-I),8.00,-0.80,8.00,8.10,7,17224,18 Feb 25.00 (TWTR1816N25-I),0.01,0.0,0.0,0.05,0,5740,
18 Feb 25.00 (TWTR1816B25-J),5.70,0.0,8.00,8.20,0,17224,18 Feb 25.00 (TWTR1816N25-J),0.10,0.0,0.0,0.09,0,5740,
